customer_id,address_state,emp_length,home_ownership,annual_income,verification_status
1067497,CT,5 years,MORTGAGE,60000,Not Verified
1067503,MN,6 years,MORTGAGE,70000,Not Verified
1067534,IL,6 years,MORTGAGE,65000,Not Verified
1067557,FL,7 years,RENT,50000,Verified
1067558,OH,10+ years,RENT,93600,Verified
1067566,CA,10+ years,MORTGAGE,135000,Verified
1067567,CO,3 years,MORTGAGE,98000,Verified
1067582,CA,< 1 year,RENT,48000,Source Verified
1067629,NV,< 1 year,RENT,35004,Source Verified
1067639,CA,6 years,RENT,70000,Verified
1067687,TX,3 years,RENT,38000,Not Verified
1067691,CA,6 years,MORTGAGE,165000,Verified
1067721,NJ,6 years,OWN,65000,Verified
1067757,AZ,5 years,RENT,62000,Not Verified
1067770,MA,3 years,RENT,82000,Verified
1067780,PA,1 year,RENT,60000,Verified
1067796,PA,4 years,MORTGAGE,48000,Not Verified
1067811,OH,10+ years,MORTGAGE,57000,Verified
1067817,CO,4 years,RENT,58000,Not Verified
1067846,NY,10+ years,RENT,41000,Source Verified
1067848,PA,2 years,RENT,8472,Source Verified
1067857,OH,8 years,OWN,60000,Not Verified
1067866,GA,5 years,MORTGAGE,33888,Verified
1067904,NJ,10+ years,RENT,73300,Verified
1067909,CA,5 years,MORTGAGE,65000,Source Verified
1067956,CA,< 1 year,RENT,38400,Source Verified
1067966,IL,4 years,MORTGAGE,140000,Source Verified
1067968,CA,7 years,RENT,49000,Source Verified
1068001,IL,6 years,MORTGAGE,38450,Source Verified
1068008,CA,10+ years,MORTGAGE,135000,Source Verified
1068020,NV,9 years,RENT,85000,Verified
1068024,NJ,10+ years,MORTGAGE,100000,Verified
1068026,LA,6 years,MORTGAGE,170000,Verified
1068068,MI,3 years,MORTGAGE,80000,Verified
1068069,CA,10+ years,MORTGAGE,66901,Source Verified
1068071,TX,3 years,MORTGAGE,47500,Verified
1068081,CA,3 years,RENT,119000,Verified
1068103,CA,10+ years,RENT,80490,Source Verified
1068116,OH,10+ years,MORTGAGE,108000,Verified
1068118,FL,4 years,RENT,42000,Not Verified
1068127,CA,5 years,RENT,120000,Not Verified
1068154,MD,6 years,MORTGAGE,67600,Verified
1068156,CA,2 years,MORTGAGE,83199.96,Not Verified
1068174,SC,2 years,MORTGAGE,34000,Not Verified
1068180,NY,10+ years,OWN,36000,Not Verified
1068181,OH,8 years,MORTGAGE,55000,Source Verified
1068186,AZ,10+ years,MORTGAGE,200000,Verified
1068300,NJ,2 years,RENT,92000,Verified
1068354,AZ,< 1 year,MORTGAGE,68496,Verified
1068362,TX,< 1 year,MORTGAGE,51000,Source Verified
1068365,IL,8 years,MORTGAGE,108900,Source Verified
1068377,NY,4 years,RENT,37000,Verified
1068380,NJ,6 years,MORTGAGE,50000,Not Verified
1068395,OH,3 years,MORTGAGE,53500,Verified
1068416,AZ,3 years,RENT,63000,Source Verified
1068426,AZ,6 years,MORTGAGE,187000,Verified
1068453,IL,5 years,MORTGAGE,68004,Verified
1068473,SC,1 year,MORTGAGE,28800,Not Verified
1068478,LA,10+ years,OWN,48000,Verified
1068494,TX,6 years,MORTGAGE,150000,Source Verified
1068497,MA,10+ years,MORTGAGE,80000,Not Verified
1068499,AL,6 years,MORTGAGE,57400,Verified
1068506,MD,8 years,MORTGAGE,70000,Not Verified
1068530,VA,10+ years,MORTGAGE,60000,Not Verified
1068543,CO,6 years,MORTGAGE,45600,Verified
1068572,PA,6 years,MORTGAGE,61000,Not Verified
1068573,TX,< 1 year,OWN,25104,Source Verified
1068590,AL,5 years,MORTGAGE,57000,Verified
1068610,NC,< 1 year,RENT,68000,Verified
1068685,IL,2 years,MORTGAGE,71000,Source Verified
1068715,CA,3 years,MORTGAGE,63177,Not Verified
1068720,NJ,3 years,RENT,35004,Source Verified
1068731,CA,2 years,RENT,42000,Source Verified
1068739,CA,10+ years,RENT,160549,Verified
1068784,MA,2 years,RENT,75000,Verified
1068793,CT,4 years,RENT,50000,Verified
1068797,NV,10+ years,MORTGAGE,65000,Verified
1068813,CA,< 1 year,OWN,45000,Source Verified
1068828,NC,5 years,MORTGAGE,59000,Not Verified
1068847,CA,3 years,RENT,31550.07,Source Verified
1068858,TX,8 years,RENT,65000,Not Verified
1068888,AZ,3 years,RENT,24240,Verified
1068900,CA,10+ years,MORTGAGE,70000,Verified
1068909,AZ,7 years,RENT,95000,Not Verified
1068946,NY,4 years,RENT,38004,Verified
1068947,NY,10+ years,MORTGAGE,90000,Verified
1068974,IL,2 years,RENT,39000,Source Verified
1068978,NY,1 year,RENT,64200,Source Verified
1068984,HI,< 1 year,RENT,45500,Source Verified
1069003,OH,4 years,MORTGAGE,55000,Verified
1069011,FL,4 years,RENT,77280,Not Verified
1069013,LA,1 year,MORTGAGE,66000,Source Verified
1069030,OH,1 year,MORTGAGE,36396,Verified
1069032,NJ,4 years,MORTGAGE,145000,Verified
1069036,PA,1 year,MORTGAGE,120000,Verified
1069060,CA,4 years,RENT,58800,Source Verified
1069065,KY,10+ years,MORTGAGE,65000,Verified
1069084,VA,3 years,OWN,97333,Source Verified
1069089,MI,10+ years,MORTGAGE,48000,Verified
1069093,AR,7 years,OWN,26496,Verified
1069116,GA,8 years,MORTGAGE,125000,Source Verified
1069119,MO,4 years,MORTGAGE,60000,Not Verified
1069135,NY,10+ years,MORTGAGE,85000,Source Verified
1069158,MD,1 year,RENT,65000,Not Verified
1069201,TX,1 year,OWN,15523,Not Verified
1069213,TX,6 years,RENT,100000,Source Verified
1069269,TX,5 years,MORTGAGE,190300,Verified
1069282,WA,10+ years,MORTGAGE,45000,Source Verified
1069314,OH,7 years,RENT,46800,Source Verified
1069319,NC,8 years,MORTGAGE,57000,Source Verified
1069382,MO,1 year,OWN,28000,Verified
1069387,NY,10+ years,MORTGAGE,82000,Source Verified
1069399,OR,7 years,RENT,42224,Verified
1069410,TX,< 1 year,MORTGAGE,65000,Verified
1069448,MN,9 years,MORTGAGE,165500,Not Verified
1069470,CO,10+ years,MORTGAGE,70000,Verified
1069474,NY,4 years,RENT,90000,Verified
1069483,NY,7 years,RENT,48000,Verified
1069493,MI,4 years,RENT,21600,Source Verified
1069510,AL,8 years,MORTGAGE,85000,Source Verified
1069522,CT,10+ years,MORTGAGE,120000,Not Verified
1069550,GA,10+ years,OWN,67000,Source Verified
1069594,TX,3 years,RENT,48000,Source Verified
1069603,MA,7 years,RENT,65004,Verified
1069608,CO,2 years,RENT,44000,Source Verified
1069657,SD,< 1 year,RENT,22800,Source Verified
1069661,AR,2 years,MORTGAGE,130000,Verified
1069671,MO,5 years,MORTGAGE,103000,Verified
1069676,CA,1 year,RENT,38400,Not Verified
1069706,NC,4 years,RENT,42000,Source Verified
1069709,CA,2 years,RENT,52000,Not Verified
1069717,CA,10+ years,RENT,86400,Source Verified
1069729,CA,2 years,MORTGAGE,87547.44,Source Verified
1069759,NJ,3 years,RENT,42000,Not Verified
1069760,MA,7 years,OWN,55000,Verified
1069778,CA,< 1 year,RENT,102000,Source Verified
1069798,OH,10+ years,OWN,38000,Not Verified
1069827,GA,4 years,RENT,72780,Not Verified
1069939,NJ,2 years,OWN,27000,Source Verified
1069971,NY,< 1 year,RENT,86400,Not Verified
1070016,OK,5 years,OWN,38400,Not Verified
1070018,OR,10+ years,RENT,60000,Verified
1070054,PA,3 years,MORTGAGE,60000,Source Verified
1070084,CA,1 year,RENT,105500,Source Verified
1070098,CA,2 years,RENT,50000,Source Verified
1070101,CA,10+ years,RENT,84000,Not Verified
1070102,CA,4 years,RENT,50400,Verified
1070116,CA,4 years,MORTGAGE,75000,Verified
1070124,CO,7 years,MORTGAGE,60000,Verified
1070126,TX,< 1 year,MORTGAGE,76000,Not Verified
1070316,CA,2 years,RENT,93500,Verified
1070331,HI,10+ years,RENT,72000,Verified
1070336,SC,6 years,MORTGAGE,42996,Not Verified
1070368,GA,10+ years,OWN,38000,Not Verified
1070376,FL,7 years,MORTGAGE,78000,Verified
1070380,MI,6 years,MORTGAGE,30000,Verified
1070390,TX,3 years,RENT,39000,Source Verified
1070405,CT,5 years,MORTGAGE,110000,Not Verified
1070434,CA,10+ years,RENT,52416,Source Verified
1070435,UT,1 year,MORTGAGE,40000,Verified
1070436,NY,10+ years,MORTGAGE,75000,Verified
1070456,MI,10+ years,MORTGAGE,60000,Source Verified
1070496,CA,2 years,MORTGAGE,44000,Source Verified
1070580,TX,7 years,MORTGAGE,39600,Verified
1070673,MD,2 years,RENT,39996,Not Verified
1070688,CA,2 years,MORTGAGE,48000,Not Verified
1070712,OR,< 1 year,MORTGAGE,120000,Verified
1070714,CA,2 years,RENT,82000,Verified
1070716,NC,6 years,MORTGAGE,70000,Verified
1070726,IL,8 years,MORTGAGE,113000,Verified
1070748,WA,7 years,RENT,24000,Not Verified
1070764,IL,< 1 year,MORTGAGE,45000,Verified
1070780,AZ,3 years,MORTGAGE,55000,Source Verified
1070819,FL,< 1 year,OWN,41196,Not Verified
1070831,CA,2 years,RENT,65000,Not Verified
1070833,OR,10+ years,MORTGAGE,55000,Verified
1070839,TX,10+ years,MORTGAGE,117600,Source Verified
1070848,NY,10+ years,MORTGAGE,63996,Not Verified
1070868,NY,10+ years,RENT,75000,Verified
1070890,FL,3 years,MORTGAGE,72000,Not Verified
1070915,TX,8 years,MORTGAGE,115000,Verified
1070935,FL,6 years,MORTGAGE,45000,Not Verified
1070977,CA,3 years,RENT,48000,Source Verified
1070987,TX,4 years,MORTGAGE,74000,Verified
1070992,MD,< 1 year,RENT,53000,Source Verified
1070993,TX,< 1 year,RENT,40000,Source Verified
1071033,NV,< 1 year,MORTGAGE,56964,Source Verified
1071050,CA,7 years,RENT,81000,Verified
1071073,CO,1 year,MORTGAGE,65000,Verified
1071078,CA,2 years,MORTGAGE,105600,Verified
1071090,VA,5 years,MORTGAGE,65000,Source Verified
1071108,NY,10+ years,OWN,87600,Source Verified
1071112,VA,7 years,RENT,63800,Source Verified
1071134,FL,1 year,MORTGAGE,95000,Verified
1071239,TX,3 years,OWN,66000,Verified
1071294,NY,5 years,RENT,75000,Not Verified
1071415,CA,3 years,RENT,175000,Verified
1071457,OH,3 years,OWN,50000,Not Verified
1071561,NY,6 years,OWN,49000,Source Verified
1071610,VA,7 years,MORTGAGE,43000,Not Verified
1071615,NY,4 years,RENT,95000,Source Verified
1071624,MO,8 years,MORTGAGE,101000,Source Verified
1071630,NC,3 years,RENT,57750,Not Verified
1071688,NJ,2 years,RENT,55000,Not Verified
1071718,TX,2 years,RENT,90000,Source Verified
1071722,NV,5 years,RENT,84000,Not Verified
1071736,CA,3 years,OWN,45000,Verified
1071740,CA,8 years,RENT,72000,Not Verified
1071801,PA,4 years,RENT,90000,Verified
1071808,NY,7 years,RENT,54996,Not Verified
1071836,FL,2 years,RENT,42000,Verified
1071867,CA,5 years,RENT,58000,Verified
1071871,MA,6 years,RENT,52992,Not Verified
1071886,MA,1 year,OWN,19200,Verified
1071891,MI,1 year,MORTGAGE,93000,Verified
1071961,WA,1 year,RENT,50000,Verified
1071981,VA,< 1 year,RENT,80000,Not Verified
1071985,NY,< 1 year,RENT,65000,Source Verified
1072028,MN,4 years,RENT,19200,Not Verified
1072031,CA,< 1 year,RENT,100000,Source Verified
1072044,TX,10+ years,MORTGAGE,98000,Source Verified
1072046,CA,6 years,RENT,45000,Not Verified
1072062,VA,6 years,RENT,38400,Source Verified
1072080,PA,7 years,RENT,29162.92,Verified
1072101,FL,2 years,MORTGAGE,60000,Not Verified
1072131,CA,2 years,RENT,73500,Verified
1072149,NJ,10+ years,OWN,60000,Not Verified
1072169,CA,< 1 year,RENT,72000,Not Verified
1072194,AL,9 years,MORTGAGE,51000,Not Verified
1072240,OH,10+ years,MORTGAGE,58500,Verified
1072249,CA,3 years,RENT,74064,Verified
1072252,TX,2 years,RENT,69000,Verified
1072262,MA,3 years,RENT,75531,Source Verified
1072282,NC,3 years,MORTGAGE,51996,Not Verified
1072298,PA,10+ years,RENT,65000,Verified
1072392,MA,10+ years,RENT,74600,Verified
1072396,NY,2 years,RENT,32000,Verified
1072445,KY,5 years,MORTGAGE,31000,Source Verified
1072466,GA,< 1 year,RENT,50000,Source Verified
1072477,GA,7 years,MORTGAGE,55000,Not Verified
1072491,IL,8 years,MORTGAGE,32500,Verified
1072500,OR,5 years,MORTGAGE,129996,Not Verified
1072515,DE,2 years,RENT,64000,Not Verified
1072516,CA,2 years,RENT,85000,Verified
1072556,TX,8 years,MORTGAGE,102000,Verified
1072572,MI,10+ years,MORTGAGE,110000,Verified
1072583,NY,3 years,RENT,50400,Verified
1072596,GA,10+ years,MORTGAGE,65000,Not Verified
1072618,NY,6 years,RENT,67000,Not Verified
1072689,CA,7 years,MORTGAGE,104000,Verified
1072730,GA,1 year,OWN,65000,Source Verified
1072758,NV,10+ years,MORTGAGE,67000,Not Verified
1072800,NY,2 years,RENT,39359,Verified
1072823,CT,10+ years,MORTGAGE,291996,Verified
1072828,PA,< 1 year,MORTGAGE,30000,Source Verified
1072832,DC,10+ years,RENT,32000,Not Verified
1072874,NY,10+ years,RENT,160000,Verified
1072947,KY,3 years,MORTGAGE,65004,Verified
1072950,FL,1 year,RENT,20000,Verified
1072963,CA,7 years,RENT,150000,Source Verified
1072985,NC,10+ years,MORTGAGE,50000,Not Verified
1073007,NY,2 years,RENT,36000,Verified
1073025,UT,4 years,RENT,50000,Source Verified
1073046,PA,10+ years,MORTGAGE,38400,Not Verified
1073061,NY,10+ years,MORTGAGE,77000,Verified
1073076,MD,5 years,MORTGAGE,99600,Verified
1073078,GA,8 years,MORTGAGE,60000,Source Verified
1073085,NJ,6 years,MORTGAGE,99996,Verified
1073130,IL,6 years,RENT,50000,Source Verified
1073143,AK,2 years,MORTGAGE,80000,Verified
1073195,NY,10+ years,MORTGAGE,78000,Source Verified
1073215,CA,10+ years,MORTGAGE,90000,Verified
1073234,TX,5 years,MORTGAGE,102000,Source Verified
1073250,CA,10+ years,RENT,68000,Source Verified
1073264,MO,10+ years,OWN,60000,Source Verified
1073272,CO,2 years,MORTGAGE,60000,Not Verified
1073280,CA,3 years,RENT,30000,Verified
1073281,NY,6 years,RENT,56000,Source Verified
1073303,AZ,8 years,MORTGAGE,95000,Verified
1073342,AL,8 years,MORTGAGE,58000,Not Verified
1073374,FL,4 years,RENT,55000,Source Verified
1073407,MI,5 years,MORTGAGE,50000,Source Verified
1073425,TX,5 years,RENT,94500,Source Verified
1073436,PA,10+ years,OWN,70000,Verified
1073444,NJ,3 years,RENT,150000,Verified
1073457,WI,3 years,RENT,43000,Not Verified
1073464,IL,7 years,MORTGAGE,27040,Source Verified
1073471,MD,2 years,RENT,95000,Verified
1073473,PA,8 years,MORTGAGE,33600,Source Verified
1073489,FL,4 years,MORTGAGE,51000,Not Verified
1073494,SC,10+ years,MORTGAGE,85000,Verified
1073499,SC,10+ years,MORTGAGE,62000,Verified
1073505,LA,10+ years,MORTGAGE,45000,Verified
1073514,NY,6 years,RENT,59000,Verified
1073544,NY,2 years,RENT,45000,Verified
1073567,NY,8 years,RENT,50000,Source Verified
1073587,CA,4 years,MORTGAGE,75000,Not Verified
1073620,FL,6 years,MORTGAGE,165000,Verified
1073632,SC,10+ years,MORTGAGE,50400,Verified
1073641,VT,4 years,RENT,41000,Source Verified
1073646,IL,7 years,RENT,148000,Verified
1073662,MN,3 years,RENT,52000,Not Verified
1073663,CA,10+ years,OWN,75000,Source Verified
1073722,TX,10+ years,MORTGAGE,45000,Source Verified
1073745,NY,6 years,RENT,77000,Verified
1073761,FL,10+ years,MORTGAGE,119004,Verified
1073805,MO,2 years,RENT,36000,Not Verified
1073837,TX,3 years,RENT,70000,Source Verified
1073920,TX,< 1 year,RENT,24000,Source Verified
1073950,FL,10+ years,MORTGAGE,215000,Source Verified
1073968,CA,1 year,MORTGAGE,52800,Verified
1073976,CA,4 years,RENT,65004,Not Verified
1074006,NJ,1 year,MORTGAGE,65000,Not Verified
1074010,FL,2 years,MORTGAGE,90000,Verified
1074033,VA,10+ years,MORTGAGE,150000,Verified
1074048,NY,7 years,OWN,75000,Source Verified
1074086,MA,< 1 year,MORTGAGE,69000,Source Verified
1074124,FL,10+ years,MORTGAGE,54000,Verified
1074166,CA,< 1 year,RENT,60000,Not Verified
1074178,WA,3 years,RENT,85000,Not Verified
1074183,WI,2 years,MORTGAGE,90000,Verified
1074192,NY,5 years,RENT,80000,Source Verified
1074197,CA,< 1 year,RENT,77500,Source Verified
1074267,CA,10+ years,MORTGAGE,75000,Not Verified
1074370,OK,3 years,RENT,19200,Source Verified
1074405,FL,5 years,RENT,36000,Source Verified
1074430,CO,< 1 year,MORTGAGE,62400,Verified
1074489,NY,10+ years,MORTGAGE,59000,Verified
1074496,OH,2 years,RENT,20400,Source Verified
1074521,CA,2 years,MORTGAGE,60000,Not Verified
1074571,GA,10+ years,MORTGAGE,56900,Verified
1074573,IL,8 years,MORTGAGE,159996,Source Verified
1074586,CA,6 years,RENT,78000,Source Verified
1074612,CA,3 years,RENT,50000,Source Verified
1074614,CA,10+ years,MORTGAGE,70000,Source Verified
1074622,FL,3 years,MORTGAGE,72000,Source Verified
1074632,NJ,10+ years,OWN,130000,Source Verified
1074635,TX,1 year,RENT,45176,Not Verified
1074665,CA,< 1 year,MORTGAGE,95000,Source Verified
1074680,CA,10+ years,MORTGAGE,124992,Verified
1074683,MA,10+ years,RENT,60000,Verified
1074685,IL,6 years,MORTGAGE,45000,Not Verified
1074687,FL,8 years,MORTGAGE,62000,Verified
1074690,NY,< 1 year,MORTGAGE,135000,Source Verified
1074708,SC,10+ years,MORTGAGE,155004,Source Verified
1074718,MD,1 year,RENT,40000,Source Verified
1074747,TX,10+ years,MORTGAGE,127992,Verified
1074752,NC,5 years,RENT,103000,Verified
1074768,MI,10+ years,MORTGAGE,95000,Source Verified
1074769,IL,3 years,RENT,64000,Source Verified
1074778,GA,3 years,RENT,67644,Source Verified
1074798,CA,10+ years,RENT,38400,Not Verified
1074801,GA,4 years,MORTGAGE,150000,Verified
1074807,FL,< 1 year,RENT,40000,Source Verified
1074811,OH,7 years,RENT,38000,Verified
1074813,FL,10+ years,MORTGAGE,120000,Source Verified
1074876,SC,10+ years,MORTGAGE,75000,Source Verified
1074904,IL,1 year,OWN,60000,Not Verified
1074908,NY,10+ years,MORTGAGE,82000,Source Verified
1074936,CO,< 1 year,RENT,55000,Source Verified
1074944,CA,10+ years,RENT,37824,Verified
1074952,MO,10+ years,MORTGAGE,50880,Not Verified
1074959,OK,4 years,OWN,40000,Source Verified
1074972,MO,10+ years,MORTGAGE,77800,Verified
1074973,KY,10+ years,MORTGAGE,89000,Verified
1074975,VT,10+ years,RENT,36000,Source Verified
1075011,FL,4 years,MORTGAGE,68000,Verified
1075023,CA,10+ years,OWN,72000,Verified
1075080,NJ,10+ years,OWN,57600,Not Verified
1075089,FL,10+ years,MORTGAGE,74000,Verified
1075102,TX,7 years,RENT,75000,Not Verified
1075130,NY,10+ years,RENT,148500,Verified
1075134,KS,10+ years,OWN,50000,Not Verified
1075139,OK,10+ years,MORTGAGE,70000,Source Verified
1075146,FL,10+ years,MORTGAGE,59000,Source Verified
1075155,NC,10+ years,MORTGAGE,99518.42,Not Verified
1075216,CA,5 years,RENT,60000,Source Verified
1075235,NJ,1 year,OWN,22800,Not Verified
1075246,KY,6 years,MORTGAGE,52000,Not Verified
1075250,AK,7 years,OWN,48000,Source Verified
1075261,TX,< 1 year,MORTGAGE,63000,Verified
1075286,NY,6 years,OWN,55000,Source Verified
1075294,NY,1 year,RENT,200000,Verified
1075300,IL,4 years,RENT,40000,Source Verified
1075301,VA,7 years,MORTGAGE,126000,Verified
1075342,WA,2 years,MORTGAGE,95004,Source Verified
1075368,NH,10+ years,MORTGAGE,65000,Verified
1075379,CA,1 year,RENT,40000,Source Verified
1075389,NJ,6 years,MORTGAGE,185000,Verified
1075398,GA,6 years,MORTGAGE,65000,Source Verified
1075410,VT,6 years,RENT,33600,Not Verified
1075432,IL,6 years,MORTGAGE,55000,Verified
1075437,MA,10+ years,MORTGAGE,63000,Not Verified
1075473,CA,5 years,MORTGAGE,75000,Not Verified
1075481,FL,10+ years,RENT,51000,Not Verified
1075487,TX,< 1 year,RENT,40000,Source Verified
1075516,TX,< 1 year,RENT,33250,Source Verified
1075528,CA,10+ years,MORTGAGE,114000,Not Verified
1075534,RI,10+ years,RENT,45000,Not Verified
1075548,CA,2 years,RENT,24000,Verified
1075569,AL,10+ years,MORTGAGE,97000,Verified
1075605,MI,10+ years,MORTGAGE,300000,Source Verified
1075632,TX,5 years,MORTGAGE,110004,Not Verified
1075633,MI,6 years,MORTGAGE,39996,Not Verified
1075635,CO,4 years,MORTGAGE,124000,Verified
1075638,FL,10+ years,MORTGAGE,60000,Verified
1075644,OR,6 years,MORTGAGE,65000,Not Verified
1075690,PA,10+ years,RENT,29000,Not Verified
1075695,CA,6 years,MORTGAGE,54000,Source Verified
1075715,WA,5 years,MORTGAGE,75000,Verified
1075834,CT,4 years,MORTGAGE,249996,Verified
1075842,OH,5 years,MORTGAGE,156000,Verified
1075870,MO,8 years,RENT,35000,Verified
1075884,UT,10+ years,MORTGAGE,123504,Source Verified
1075897,NC,10+ years,OWN,54000,Source Verified
1075912,TX,5 years,RENT,65000,Verified
1075932,NY,4 years,MORTGAGE,54000,Source Verified
1075965,AZ,10+ years,MORTGAGE,64000,Verified
1075978,MD,3 years,OWN,80000,Not Verified
1075982,TX,4 years,RENT,56000,Not Verified
1075990,NY,10+ years,MORTGAGE,85000,Verified
1076012,OH,10+ years,MORTGAGE,150000,Verified
1076041,CA,6 years,MORTGAGE,60000,Not Verified
1076042,TX,1 year,RENT,112511.52,Verified
1076053,LA,4 years,RENT,65000,Source Verified
1076078,MN,4 years,OWN,40000,Verified
1076100,TX,10+ years,MORTGAGE,149000,Verified
1076126,OK,8 years,MORTGAGE,30873.6,Source Verified
1076128,AZ,7 years,MORTGAGE,48800,Not Verified
1076153,CT,3 years,MORTGAGE,100000,Verified
1076155,MA,8 years,MORTGAGE,80004,Verified
1076179,NC,9 years,RENT,88500,Source Verified
1076196,NV,10+ years,RENT,50000,Verified
1076206,CA,7 years,RENT,52500,Verified
1076220,CA,2 years,RENT,62208,Verified
1076229,CT,1 year,RENT,60000,Verified
1076233,NJ,2 years,MORTGAGE,99996,Source Verified
1076234,LA,8 years,MORTGAGE,52800,Source Verified
1076240,CA,2 years,RENT,47700,Source Verified
1076280,NY,7 years,RENT,60000,Source Verified
1076304,NY,2 years,RENT,40000,Source Verified
1076320,MA,9 years,RENT,66143.38,Verified
1076343,NJ,1 year,MORTGAGE,300000,Verified
1076363,KY,< 1 year,RENT,12000,Source Verified
1076373,CA,8 years,MORTGAGE,150000,Verified
1076401,NJ,3 years,MORTGAGE,120000,Source Verified
1076413,NY,5 years,RENT,65000,Not Verified
1076417,MO,10+ years,MORTGAGE,85000,Not Verified
1076434,CT,8 years,MORTGAGE,77040,Not Verified
1076450,TX,6 years,MORTGAGE,135000,Verified
1076452,CA,10+ years,RENT,41504.4,Source Verified
1076455,NC,10+ years,MORTGAGE,38000,Not Verified
1076473,MN,2 years,MORTGAGE,71500,Verified
1076475,KY,4 years,MORTGAGE,38269.33,Verified
1076482,CA,< 1 year,RENT,43200,Source Verified
1076496,CO,1 year,RENT,50000,Source Verified
