loan_id,customer_id,loan_amount,int_rate,installment,grade,sub_grade,loan_status,purpose,dti,total_payment,issue_date
523768,677721,14400,0.0751,448,A,A4,Fully Paid,home improvement,0.0726,16029,2021-06-10
850440,1062264,7500,0.079,234.68,A,A4,Fully Paid,home improvement,0.1902,7550,2021-09-11
584718,735811,15000,0.0751,466.67,A,A4,Fully Paid,home improvement,0.0427,15095,2021-09-10
1014312,1241691,30000,0.079,938.71,A,A4,Fully Paid,home improvement,0.0986,30391,2021-11-11
788784,992568,24000,0.0749,746.44,A,A4,Fully Paid,home improvement,0.1129,26826,2021-06-11
890144,1106723,10000,0.0662,307.04,A,A2,Fully Paid,home improvement,0.0637,10159,2021-09-11
538526,695482,7800,0.0788,244,A,A5,Fully Paid,home improvement,0.1911,8784,2021-07-10
606236,777712,10000,0.0617,194.44,A,A3,Fully Paid,home improvement,0.0077,7000,2021-11-10
380243,407450,6000,0.0963,192.57,A,A5,Fully Paid,home improvement,0.0992,6923,2021-05-09
1000285,1225721,7000,0.0662,214.93,A,A2,Fully Paid,home improvement,0.0441,7737,2021-10-11
778904,981559,5000,0.0849,157.82,A,A5,Fully Paid,home improvement,0.1155,5681,2021-06-11
551982,711306,10000,0.0788,312.82,A,A5,Fully Paid,home improvement,0.0106,10724,2021-07-10
556376,716443,8000,0.0751,248.89,A,A4,Fully Paid,home improvement,0.0254,8248,2021-08-10
531477,687109,4000,0.0714,123.77,A,A3,Fully Paid,home improvement,0.1019,4456,2021-06-10
612490,785377,12000,0.1036,389.24,B,B5,Fully Paid,home improvement,0.0071,13545,2021-11-10
521713,674667,10000,0.0988,322.11,B,B1,Fully Paid,home improvement,0.1188,11597,2021-05-10
509401,657463,20000,0.0988,644.21,B,B1,Fully Paid,home improvement,0.0224,21708,2021-05-10
579581,745154,13000,0.1075,424.07,B,B2,Fully Paid,home improvement,0.0447,13156,2021-09-10
886277,1102089,20000,0.1065,651.47,B,B2,Fully Paid,home improvement,0.1735,23295,2021-09-11
753102,952738,1750,0.1099,57.29,B,B3,Fully Paid,home improvement,0.0278,2059,2021-05-11
796760,1001639,10000,0.1099,327.34,B,B3,Fully Paid,home improvement,0.2248,11784,2021-06-11
830970,1040160,13000,0.1099,425.55,B,B3,Fully Paid,home improvement,0.2327,15296,2021-08-11
513649,663714,24000,0.1099,785.65,B,B4,Fully Paid,home improvement,0.1927,28284,2021-05-10
586247,753158,15000,0.1149,494.57,B,B4,Fully Paid,home improvement,0.0552,17441,2021-09-10
402826,447742,15000,0.1095,490.71,B,B1,Fully Paid,home improvement,0.057,17574,2021-05-09
620490,795271,15500,0.0925,494.71,B,B2,Fully Paid,home improvement,0.0511,17371,2021-12-10
483674,615550,20000,0.1062,651.2,B,B3,Fully Paid,home improvement,0.0153,20179,2021-02-10
582960,749135,1500,0.1186,49.73,B,B5,Fully Paid,home improvement,0.0968,1790,2021-09-10
713931,907251,30000,0.1111,983.73,B,B5,Fully Paid,home improvement,0.1062,31805,2021-04-11
736949,934019,35000,0.1037,1135.45,B,B3,Fully Paid,home improvement,0.0792,40876,2021-04-11
864314,1077484,18000,0.1149,593.49,B,B4,Fully Paid,home improvement,0.0973,20253,2021-09-11
493244,630948,20000,0.1136,658.23,B,B5,Fully Paid,home improvement,0.06,23366,2021-03-10
533737,689885,25000,0.1075,815.52,B,B2,Fully Paid,home improvement,0.0592,29359,2021-06-10
851439,1063363,30000,0.1059,729.82,B,B2,Fully Paid,home improvement,0.0815,25123,2021-08-11
435184,519870,15000,0.1148,494.53,B,B2,Fully Paid,home improvement,0.0642,17804,2021-08-09
716130,909905,15000,0.1037,486.62,B,B3,Fully Paid,home improvement,0.0476,17518,2021-04-11
888777,1105156,30000,0.1171,992.28,B,B3,Fully Paid,home improvement,0.1979,35722,2021-09-11
496528,636261,18000,0.1099,589.24,B,B4,Fully Paid,home improvement,0.0026,21214,2021-03-10
504097,648952,20000,0.1136,658.23,B,B5,Fully Paid,home improvement,0.0812,23680,2021-04-10
697234,888487,20000,0.1111,655.82,B,B5,Fully Paid,home improvement,0.0963,22328,2021-03-11
656039,839070,16000,0.1037,519.06,B,B3,Fully Paid,home improvement,0.1282,16534,2021-01-11
809659,1016507,11200,0.1149,369.28,B,B4,Fully Paid,home improvement,0.0776,13294,2021-07-11
776463,978815,1600,0.1059,52.08,B,B2,Fully Paid,home improvement,0.2403,1875,2021-06-11
768762,970120,35000,0.1099,1145.69,B,B3,Fully Paid,home improvement,0.0371,39897,2021-06-11
834566,1044428,14400,0.0999,464.58,B,B1,Fully Paid,home improvement,0.1421,16338,2021-08-11
463049,579554,17500,0.1253,585.67,B,B5,Fully Paid,home improvement,0.2335,21084,2021-12-09
572578,736499,25000,0.1112,819.89,B,B3,Fully Paid,home improvement,0.0346,26103,2021-09-10
754916,954678,10800,0.1199,358.67,B,B5,Fully Paid,home improvement,0,11381,2021-05-11
474007,599446,15000,0.1114,492.06,B,B1,Fully Paid,home improvement,0.2487,17716,2021-01-10
787572,991127,24000,0.1099,536.84,B,B3,Fully Paid,home improvement,0.0714,18616,2021-06-11
771900,973724,4950,0.1099,162.04,B,B3,Fully Paid,home improvement,0.2385,5717,2021-06-11
522556,675909,5325,0.1038,172.78,B,B1,Fully Paid,home improvement,0.0843,5503,2021-05-10
778616,981224,3500,0.1099,114.57,B,B3,Fully Paid,home improvement,0.0646,4074,2021-06-11
573092,737156,25000,0.1112,819.89,B,B3,Fully Paid,home improvement,0.0424,29443,2021-09-10
705715,897803,21600,0.1037,700.73,B,B3,Fully Paid,home improvement,0.1006,25226,2021-03-11
416850,485708,20000,0.1221,666.3,B,B5,Fully Paid,home improvement,0.0156,22786,2021-06-09
705431,897483,35000,0.0963,1123.29,B,B1,Fully Paid,home improvement,0.0346,37709,2021-03-11
509285,657296,25000,0.1025,809.62,B,B2,Fully Paid,home improvement,0.0205,28473,2021-05-10
521130,491596,15000,0.1062,488.39,B,B3,Fully Paid,home improvement,0.1677,17583,2021-05-10
637107,816139,25000,0.0962,802.23,B,B3,Fully Paid,home improvement,0.1408,28284,2021-01-11
989782,1213550,10200,0.1242,340.84,B,B4,Fully Paid,home improvement,0.1175,12270,2021-10-11
791573,995898,7550,0.1149,248.94,B,B4,Fully Paid,home improvement,0.1448,8962,2021-06-11
1016319,1244025,3000,0.1269,100.64,B,B5,Fully Paid,home improvement,0.1823,3623,2021-11-11
596731,766004,14400,0.1186,477.33,B,B5,Fully Paid,home improvement,0.175,17013,2021-10-10
829927,1039059,10650,0.1059,346.61,B,B2,Fully Paid,home improvement,0.2647,12035,2021-07-11
363410,373375,17000,0.1051,382.78,B,B2,Fully Paid,home improvement,0.0391,11878,2021-12-08
672343,859486,10000,0.1111,327.91,B,B5,Fully Paid,home improvement,0.1735,10310,2021-02-11
891490,1108372,4200,0.1269,140.89,B,B5,Fully Paid,home improvement,0.0635,4412,2021-09-11
590617,758642,10000,0.1038,324.46,B,B1,Fully Paid,home improvement,0.0294,11681,2021-10-10
841757,1052339,35000,0.0999,1129.19,B,B1,Fully Paid,home improvement,0.0404,39576,2021-08-11
868027,1081707,4800,0.1099,157.13,B,B3,Fully Paid,home improvement,0.2097,5656,2021-09-11
434143,517723,20000,0.1148,659.37,B,B2,Fully Paid,home improvement,0.0689,23738,2021-08-09
509719,657982,24000,0.1136,789.87,B,B5,Fully Paid,home improvement,0.1446,28437,2021-05-10
877531,1092204,30000,0.1269,1006.35,B,B5,Fully Paid,home improvement,0.0454,35172,2021-09-11
574763,739390,25000,0.1149,824.29,B,B4,Fully Paid,home improvement,0.1042,29085,2021-09-10
470012,593194,25000,0.1148,824.22,B,B2,Fully Paid,home improvement,0.0722,25923,2021-12-09
399590,442402,21000,0.1126,690.13,B,B2,Fully Paid,home improvement,0.0726,24845,2021-05-09
767012,968046,8000,0.1099,261.88,B,B3,Fully Paid,home improvement,0.0026,9323,2021-05-11
581252,747131,3500,0.1149,115.4,B,B4,Fully Paid,home improvement,0.1443,4151,2021-09-10
602136,772614,5000,0.0999,161.32,B,B4,Fully Paid,home improvement,0.1827,5808,2021-10-10
1026806,1255995,6000,0.1269,201.27,B,B5,Fully Paid,home improvement,0.2278,7134,2021-11-11
1040879,1270886,9800,0.1269,328.74,B,B5,Fully Paid,home improvement,0.1079,11784,2021-12-11
422004,495427,25000,0.1126,821.59,B,B2,Fully Paid,home improvement,0.0553,29577,2021-07-09
1010685,1237512,10000,0.1065,325.74,B,B2,Fully Paid,home improvement,0.1039,11726,2021-11-11
617995,792256,5000,0.0962,160.45,B,B3,Fully Paid,home improvement,0,5792,2021-11-10
768294,969571,8000,0.1149,263.78,B,B4,Fully Paid,home improvement,0.0413,9386,2021-05-11
402979,448033,25000,0.1158,825.34,B,B3,Fully Paid,home improvement,0.1336,29712,2021-05-09
611762,784474,25000,0.0999,806.57,B,B4,Fully Paid,home improvement,0.1646,29040,2021-12-10
424881,500911,15000,0.1221,499.73,B,B5,Fully Paid,home improvement,0.0919,17990,2021-07-09
400749,444413,5000,0.1095,163.57,B,B1,Fully Paid,home improvement,0.0654,5888,2021-05-09
441028,534681,7000,0.1253,234.27,B,B5,Fully Paid,home improvement,0.1593,8433,2021-10-09
448721,550811,15000,0.1114,492.06,B,B1,Fully Paid,home improvement,0.1368,15141,2021-10-09
850282,1044200,28000,0.1059,911.26,B,B2,Fully Paid,home improvement,0.126,32805,2021-08-11
434993,519445,20000,0.1148,659.37,B,B2,Fully Paid,home improvement,0.0697,23738,2021-08-09
523444,677253,10000,0.1186,331.48,B,B5,Fully Paid,home improvement,0.1748,11261,2021-06-10
672227,859340,12000,0.1111,393.5,B,B5,Fully Paid,home improvement,0.1249,14166,2021-02-11
986300,1210216,28000,0.1171,926.13,B,B3,Fully Paid,home improvement,0.0454,29543,2021-10-11
601463,771794,12000,0.0962,385.07,B,B3,Fully Paid,home improvement,0.1726,12928,2021-10-10
877081,1091751,30000,0.0991,966.75,B,B1,Fully Paid,home improvement,0.0525,33477,2021-09-11
715974,809202,9000,0.1111,295.12,B,B5,Fully Paid,home improvement,0.0057,10609,2021-04-11
608817,780959,20000,0.0888,634.88,B,B1,Fully Paid,home improvement,0.1131,22857,2021-11-10
673216,860508,11500,0.0963,369.08,B,B1,Fully Paid,home improvement,0.1589,13066,2021-02-11
438452,528207,20000,0.1183,662.68,B,B3,Fully Paid,home improvement,0.0255,21764,2021-09-09
1030260,1259665,17000,0.1242,568.06,B,B4,Fully Paid,home improvement,0.1006,18960,2021-12-11
1008224,1234680,6250,0.1269,209.66,B,B5,Fully Paid,home improvement,0.2153,7548,2021-11-11
1040095,1270063,18000,0.1171,595.37,B,B3,Fully Paid,home improvement,0.0745,21433,2021-12-11
511872,661250,20000,0.1099,654.71,B,B4,Fully Paid,home improvement,0.1228,23570,2021-05-10
501886,645209,15000,0.1062,488.4,B,B3,Fully Paid,home improvement,0.0046,17149,2021-04-10
487048,620807,20000,0.1062,651.2,B,B3,Fully Paid,home improvement,0.1598,23445,2021-02-10
496558,636312,7500,0.1099,245.52,B,B4,Fully Paid,home improvement,0.0751,8937,2021-03-10
864168,1077329,18000,0.1299,606.41,C,C1,Fully Paid,home improvement,0.0702,21831,2021-09-11
701559,893318,35000,0.1268,1173.91,C,C1,Fully Paid,home improvement,0.1137,42260,2021-03-11
555528,712468,13000,0.1323,439.47,C,C1,Fully Paid,home improvement,0.1651,15817,2021-08-10
619504,794026,25000,0.1298,842.11,C,C3,Fully Paid,home improvement,0.0678,30317,2021-11-10
591571,759817,8000,0.1398,273.35,C,C3,Fully Paid,home improvement,0.1504,9841,2021-10-10
546615,704842,20000,0.1435,686.96,C,C4,Fully Paid,home improvement,0.2377,23570,2021-07-10
400872,444616,20000,0.1379,681.51,C,C5,Fully Paid,home improvement,0.1657,24534,2021-05-09
385442,417109,6850,0.1347,232.37,C,C4,Fully Paid,home improvement,0.1162,8312,2021-03-09
598004,767559,3500,0.1361,118.96,C,C2,Fully Paid,home improvement,0.168,4213,2021-10-10
391826,427067,16750,0.1253,560.56,C,C1,Fully Paid,home improvement,0.0856,17584,2021-04-09
785977,989326,15000,0.1299,505.34,C,C1,Fully Paid,home improvement,0.0564,18192,2021-06-11
831622,1040867,9000,0.1427,308.79,C,C2,Fully Paid,home improvement,0.0561,11116,2021-11-11
753198,952843,15000,0.1299,505.34,C,C1,Fully Paid,home improvement,0.1669,18192,2021-05-11
715948,909685,10000,0.1306,337.23,C,C2,Fully Paid,home improvement,0.1928,12140,2021-04-11
772705,974696,20000,0.1299,673.79,C,C1,Fully Paid,home improvement,0.1269,24256,2021-06-11
378869,404595,15000,0.1253,502,C,C1,Fully Paid,home improvement,0.0303,17145,2021-02-09
767151,968195,35000,0.1523,1217.24,C,C5,Fully Paid,home improvement,0.0737,42685,2021-06-11
664941,850201,6000,0.1306,202.34,C,C2,Fully Paid,home improvement,0.2331,6728,2021-02-11
640245,819600,16800,0.1261,562.91,C,C2,Fully Paid,home improvement,0.1218,20161,2021-01-11
461379,576583,15000,0.1392,512.06,C,C4,Fully Paid,home improvement,0.131,18434,2021-11-09
617538,791703,25000,0.1372,576.16,C,C5,Fully Paid,home improvement,0.0377,20744,2021-11-10
565275,727287,21000,0.1435,721.31,C,C4,Fully Paid,home improvement,0.1259,21252,2021-08-10
1045795,1276213,17375,0.1427,596.12,C,C2,Fully Paid,home improvement,0.1915,21460,2021-12-11
674846,862525,35000,0.138,1192.83,C,C4,Fully Paid,home improvement,0.108,41819,2021-02-11
390091,424837,16000,0.1347,542.77,C,C4,Fully Paid,home improvement,0.1493,19539,2021-04-09
406634,455334,20000,0.1284,672.36,C,C2,Fully Paid,home improvement,0.1018,24241,2021-05-09
864744,1077981,3375,0.1479,116.65,C,C4,Fully Paid,home improvement,0.005,3574,2021-08-11
726165,921500,15000,0.1268,503.11,C,C1,Fully Paid,home improvement,0.116,18112,2021-04-11
609045,781226,5600,0.1298,188.64,C,C3,Fully Paid,home improvement,0.1419,6662,2021-11-10
474259,599876,16800,0.1392,573.5,C,C4,Fully Paid,home improvement,0.1749,17186,2021-01-10
683656,873010,7200,0.1417,246.68,C,C5,Fully Paid,home improvement,0.1225,8470,2021-02-11
861078,1073968,4800,0.1479,165.91,C,C4,Fully Paid,home improvement,0.0327,5972,2021-09-11
733761,930161,10000,0.1343,339.02,C,C3,Fully Paid,home improvement,0.0815,12204,2021-05-11
791217,995499,2500,0.1399,85.44,C,C3,Fully Paid,home improvement,0.1988,3075,2021-06-11
661835,846390,25000,0.138,852.02,C,C4,Fully Paid,home improvement,0.2189,30682,2021-01-11
437870,526503,3200,0.1322,108.17,C,C2,Fully Paid,home improvement,0.1208,3894,2021-09-09
526945,681637,10000,0.1435,343.48,C,C4,Fully Paid,home improvement,0.0233,12366,2021-06-10
437129,524499,8000,0.1322,270.41,C,C2,Fully Paid,home improvement,0.1466,9157,2021-09-09
1055641,1287204,20000,0.1349,678.61,C,C1,Fully Paid,home improvement,0.1986,24430,2021-12-11
676332,864300,15000,0.1268,503.11,C,C1,Fully Paid,home improvement,0.1171,18112,2021-02-11
403004,448081,9600,0.1347,325.66,C,C4,Fully Paid,home improvement,0.1399,11421,2021-06-09
608008,779924,11500,0.1298,387.37,C,C3,Fully Paid,home improvement,0.0987,13720,2021-11-10
1000786,1226540,3000,0.1427,102.93,C,C2,Fully Paid,home improvement,0.1686,3672,2021-10-11
863274,1076343,9600,0.1523,333.87,C,C5,Fully Paid,home improvement,0.0642,12069,2021-08-11
848821,1060478,35000,0.1399,1196.05,C,C3,Fully Paid,home improvement,0.1408,42507,2021-08-11
542231,699774,3000,0.1472,103.59,C,C5,Fully Paid,home improvement,0.1964,3695,2021-07-10
560546,721468,8000,0.1361,271.91,C,C2,Fully Paid,home improvement,0.192,9349,2021-08-10
845663,1056937,3250,0.1349,110.28,C,C2,Fully Paid,home improvement,0.1528,3969,2021-08-11
580373,746096,4000,0.1398,136.68,C,C3,Fully Paid,home improvement,0.2412,4897,2021-09-10
990129,1214101,9600,0.1427,329.37,C,C2,Fully Paid,home improvement,0.2476,11521,2021-10-11
860504,1073303,7200,0.1479,248.86,C,C4,Fully Paid,home improvement,0.1469,8959,2021-08-11
661624,846134,25000,0.1417,856.51,C,C5,Fully Paid,home improvement,0.1049,30835,2021-01-11
718793,913054,35000,0.138,1192.83,C,C4,Fully Paid,home improvement,0.0065,39207,2021-04-11
1048026,1279160,7800,0.1349,264.66,C,C1,Fully Paid,home improvement,0.051,9566,2021-12-11
969664,1190896,8000,0.1465,275.96,C,C3,Fully Paid,home improvement,0.216,9934,2021-10-11
510474,659153,10000,0.1422,342.85,C,C5,Fully Paid,home improvement,0.0865,12232,2021-05-10
646488,827156,25000,0.138,852.02,C,C4,Fully Paid,home improvement,0.1805,29831,2021-01-11
521687,674632,20000,0.1323,676.1,C,C1,Fully Paid,home improvement,0.1428,21972,2021-06-10
401361,445340,7750,0.1253,259.37,C,C1,Fully Paid,home improvement,0.1101,8991,2021-05-09
806010,1012164,28000,0.1649,991.19,D,D3,Fully Paid,home improvement,0.134,35603,2021-07-11
802656,1008331,5200,0.1649,184.08,D,D3,Fully Paid,home improvement,0.1768,6627,2021-07-11
478580,607627,25000,0.1531,870.39,D,D3,Fully Paid,home improvement,0.0721,29587,2021-01-10
614943,788543,4750,0.1483,164.27,D,D3,Fully Paid,home improvement,0.2155,5696,2021-11-10
520556,672982,25000,0.1607,879.8,D,D5,Fully Paid,home improvement,0.1403,31604,2021-05-10
407166,456227,2400,0.1442,82.52,D,D2,Fully Paid,home improvement,0.0969,2715,2021-05-09
605851,777225,25000,0.1483,834.3,D,D3,Fully Paid,home improvement,0.0624,30056,2021-11-10
403974,450035,1000,0.1461,34.48,D,D1,Fully Paid,home improvement,0.1775,1047,2021-08-09
387107,419819,8500,0.1442,292.26,D,D2,Fully Paid,home improvement,0.0611,10521,2021-03-09
632923,810781,3375,0.1483,116.72,D,D3,Fully Paid,home improvement,0,4202,2021-12-10
600342,770521,18000,0.152,625.75,D,D4,Fully Paid,home improvement,0.1988,21849,2021-10-10
451989,557445,25000,0.1461,861.88,D,D1,Fully Paid,home improvement,0.1666,30947,2021-11-09
769201,970643,8000,0.1749,287.18,D,D5,Fully Paid,home improvement,0.0052,10080,2021-05-11
1026727,1256114,30000,0.1677,1066.16,D,D2,Fully Paid,home improvement,0.0949,33437,2021-11-11
817293,1025098,6000,0.1599,210.92,D,D2,Fully Paid,home improvement,0.0802,7593,2021-07-11
403534,447768,20000,0.1474,690.74,D,D3,Fully Paid,home improvement,0.1558,24866,2021-05-09
617381,791530,12000,0.1446,412.82,D,D2,Fully Paid,home improvement,0.0976,14393,2021-11-10
761596,962070,8000,0.1689,284.79,D,D4,Fully Paid,home improvement,0.1812,10233,2021-05-11
701888,893718,10000,0.1491,346.22,D,D2,Fully Paid,home improvement,0.1309,10240,2021-03-11
840388,1050760,9000,0.1649,318.6,D,D3,Fully Paid,home improvement,0.2478,11469,2021-08-11
583119,749334,20000,0.1521,695.37,D,D2,Fully Paid,home improvement,0.049,25035,2021-09-10
366563,379015,12000,0.1505,416.3,D,D4,Fully Paid,home improvement,0.1185,14987,2021-12-08
426042,502725,25000,0.1537,871.16,D,D5,Fully Paid,home improvement,0.0013,25320,2021-07-09
645689,826182,25000,0.1565,874.62,D,D4,Fully Paid,home improvement,0.0826,31488,2021-02-11
461451,415837,15000,0.1461,517.13,D,D1,Fully Paid,home improvement,0.0783,17042,2021-11-09
755595,955454,35000,0.1649,1238.98,D,D3,Fully Paid,home improvement,0.0858,42940,2021-05-11
648204,829269,25000,0.1446,860.04,D,D2,Fully Paid,home improvement,0.0384,30965,2021-01-11
824110,1032740,5000,0.1562,174.85,D,D1,Fully Paid,home improvement,0.1107,5974,2021-07-11
501720,644982,15000,0.1607,527.91,D,D5,Fully Paid,home improvement,0.1737,18244,2021-04-10
375538,397865,16000,0.1442,550.13,D,D2,Fully Paid,home improvement,0.0435,19813,2021-02-09
644003,824140,20000,0.1409,684.43,D,D1,Fully Paid,home improvement,0.1521,21531,2021-01-11
549671,708561,2500,0.1682,88.91,E,E2,Fully Paid,home improvement,0.1734,3201,2021-07-10
1022409,1251197,8000,0.1942,294.95,E,E3,Fully Paid,home improvement,0.2005,10618,2021-11-11
638861,818327,10000,0.1632,353.16,E,E2,Fully Paid,home improvement,0.0169,10526,2021-12-10
692288,882939,35000,0.1677,1243.85,E,E2,Fully Paid,home improvement,0.1152,44778,2021-04-11
524738,678933,17500,0.1719,625.58,E,E3,Fully Paid,home improvement,0.2304,22469,2021-06-10
493576,631546,20000,0.1793,722.35,E,E5,Fully Paid,home improvement,0.0391,25634,2021-03-10
839576,1049739,30000,0.1929,1104.09,E,E4,Fully Paid,home improvement,0.1824,38996,2021-08-11
404992,452288,7200,0.1635,254.37,E,E1,Fully Paid,home improvement,0.0897,9183,2021-08-09
483565,615376,5000,0.1645,176.9,E,E1,Fully Paid,home improvement,0.2292,6362,2021-05-10
381301,409339,7200,0.1853,262.21,F,F5,Fully Paid,home improvement,0.0441,9440,2021-03-09
447423,548087,10000,0.1809,361.96,F,F1,Fully Paid,home improvement,0.2169,13800,2021-10-09
837418,1047540,4000,0.0849,126.26,A,A5,Fully Paid,home improvement,0.0207,4443,2021-08-11
823356,1031919,8000,0.1299,269.52,C,C1,Fully Paid,home improvement,0.0768,9373,2021-07-11
386126,418227,12000,0.16,421.89,E,E2,Fully Paid,home improvement,0.0033,15215,2021-03-09
863062,1062470,8000,0.2136,302.89,F,F4,Fully Paid,home improvement,0.039,10904,2021-08-11
717819,911948,8400,0.0963,269.59,B,B1,Fully Paid,home improvement,0.0799,9705,2021-04-11
358702,365447,25000,0.1114,820.13,B,B4,Fully Paid,home improvement,0.0595,28956,2021-10-08
543890,701629,8000,0.0714,247.53,A,A3,Fully Paid,home improvement,0.0775,8422,2021-07-10
535218,691613,3000,0.0676,92.31,A,A2,Fully Paid,home improvement,0.023,3080,2021-06-10
595744,764829,3000,0.0676,92.31,A,A2,Fully Paid,home improvement,0.1003,3095,2021-10-10
826175,1035029,2050,0.0749,63.76,A,A4,Fully Paid,home improvement,0.2355,2295,2021-07-11
